,Match_id,Unnamed: 0,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,Players_12,Players_13,Players_14,Players_15,Players_16,Players_17,Players_18,Players_19,Players_20,Players_21,Players_22
557,426420,907,Bangladesh,England,male,England in Bangladesh ODI Series,field,,6,125,119,-,-,-,15,27,-,-,-,0,2,-,-,-,2,3,-,-,-,12,28,10,42,1,22,34,-,-,-,0,1,8,43,0,25,31,10,48,3,4,6,6,37,0,2,9,10,41,0,11,11,2,11,0,64,67,-,-,-,19,26,-,-,-,1,5,2,9,0,75,100,7,39,0,33,40,-,-,-,30,36,-,-,-,-,-,7.4,44,1,-,-,9,45,1,-,-,9,45,3,-,-,10,32,4,-,-,1,4,1,Tamim Iqbal,Imrul Kayes,Junaid Siddique,Aftab Ahmed,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Mashrafe Mortaza,Abdur Razzak,Shafiul Islam,AN Cook,C Kieswetter,KP Pietersen,PD Collingwood,EJG Morgan,MJ Prior,RJ Sidebottom,TT Bresnan,SCJ Broad,GP Swann,LJ Wright
558,426421,908,Bangladesh,England,male,England in Bangladesh ODI Series,field,,2,30,25,-,-,-,63,112,-,-,-,4,5,-,-,-,76,88,-,-,-,14,13,10,32,3,27,34,7,29,1,18,14,6,41,0,14,6,3,14,0,-,-,6.5,55,1,-,-,6,30,0,-,-,10,51,3,60,61,-,-,-,4,2,-,-,-,18,27,-,-,-,7,17,5,26,0,110,101,-,-,-,42,56,-,-,-,7,11,9,37,0,0,3,10,46,3,2,3,10,52,2,2,7,10,52,0,-,-,6,33,1,Tamim Iqbal,Imrul Kayes,Aftab Ahmed,Mushfiqur Rahim,Shakib Al Hasan,Mahmudullah,Naeem Islam,Suhrawadi Shuvo,Shafiul Islam,Rubel Hossain,Abdur Razzak,AN Cook,C Kieswetter,KP Pietersen,PD Collingwood,EJG Morgan,MJ Prior,LJ Wright,TT Bresnan,GP Swann,JC Tredwell,SCJ Broad
559,426428,910,England,Pakistan,male,NatWest Series,field,24,,41,45,-,-,-,87,67,-,-,-,69,78,-,-,-,14,15,-,-,-,13,11,-,-,-,35,25,-,-,-,1,1,8,61,2,1,1,8,48,2,-,-,9,33,2,-,-,8,49,1,-,-,8,50,2,53,59,-,-,-,30,41,5,28,0,8,13,-,-,-,39,39,-,-,-,43,32,-,-,-,19,25,8,46,1,19,10,-,-,-,18,12,6,67,0,0,1,8,26,0,9,8,9,57,5,3,5,6,37,0,AJ Strauss,SM Davies,IJL Trott,PD Collingwood,EJG Morgan,RS Bopara,TT Bresnan,MH Yardy,JM Anderson,SCJ Broad,GP Swann,Kamran Akmal,Mohammad Hafeez,Mohammad Yousuf,Fawad Alam,Umar Akmal,Shahid Afridi,Asad Shafiq,Umar Gul,Shoaib Akhtar,Saeed Ajmal,Mohammad Irfan
560,426429,911,England,Pakistan,male,NatWest Series,bat,,4,74,70,-,-,-,43,67,6,33,1,46,47,-,-,-,50,56,-,-,-,28,21,-,-,-,20,16,-,-,-,9,6,9,54,1,3,5,9.4,55,1,4,4,10,50,2,-,-,8,48,1,-,-,7,39,0,126,131,-,-,-,26,21,-,-,-,53,71,-,-,-,19,25,5,26,1,16,18,-,-,-,16,13,-,-,-,13,8,6,43,0,10,7,9,52,1,-,-,10,33,1,-,-,10,81,4,-,-,10,42,1,Kamran Akmal,Mohammad Hafeez,Mohammad Yousuf,Asad Shafiq,Umar Akmal,Fawad Alam,Shahid Afridi,Umar Gul,Saeed Ajmal,Shoaib Akhtar,Mohammad Irfan,AJ Strauss,SM Davies,IJL Trott,PD Collingwood,EJG Morgan,RS Bopara,MH Yardy,TT Bresnan,JM Anderson,SCJ Broad,GP Swann
561,426430,912,England,Pakistan,male,NatWest Series,bat,23,,5,12,-,-,-,1,3,-,-,-,16,22,-,-,-,40,58,-,-,-,64,86,-,-,-,14,20,-,-,-,34,27,9,47,0,31,24,7.4,37,2,14,32,10,36,6,2,3,9,41,1,6,7,10,43,1,57,53,-,-,-,18,18,-,-,-,2,10,-,-,-,7,14,-,-,-,61,74,-,-,-,4,9,8,42,1,48,62,2,17,0,0,3,9.4,47,3,4,7,10,43,2,0,8,10,53,1,3,10,10,25,3,Kamran Akmal,Mohammad Hafeez,Mohammad Yousuf,Asad Shafiq,Fawad Alam,Umar Akmal,Shahid Afridi,Abdul Razzaq,Umar Gul,Saeed Ajmal,Shoaib Akhtar,AJ Strauss,SM Davies,IJL Trott,RS Bopara,EJG Morgan,MH Yardy,LJ Wright,TT Bresnan,SCJ Broad,GP Swann,JM Anderson
562,426431,913,England,Pakistan,male,NatWest Series,bat,38,,28,31,-,-,-,64,97,7,27,0,11,17,-,-,-,3,6,-,-,-,29,51,-,-,-,21,38,-,-,-,37,22,7,29,1,44,18,7,41,0,5,9,8.1,29,4,-,-,10,49,3,-,-,7,31,2,68,71,-,-,-,49,61,-,-,-,4,16,-,-,-,27,41,-,-,-,4,17,3,10,0,28,33,-,-,-,9,12,7,39,0,1,4,10,61,1,12,9,10,36,4,2,8,10,42,2,2,3,10,54,0,Kamran Akmal,Mohammad Hafeez,Asad Shafiq,Mohammad Yousuf,Fawad Alam,Umar Akmal,Shahid Afridi,Abdul Razzaq,Umar Gul,Shoaib Akhtar,Saeed Ajmal,AJ Strauss,SM Davies,IJL Trott,IR Bell,PD Collingwood,EJG Morgan,MH Yardy,TT Bresnan,GP Swann,SCJ Broad,JM Anderson
563,426720,914,New Zealand,Pakistan,male,Pakistan v New Zealand ODI Series,bat,138,,0,4,-,-,-,0,3,-,-,-,64,110,-,-,-,30,49,-,-,-,9,18,-,-,-,70,50,10,44,2,67,42,-,-,-,26,18,9,38,3,0,1,6,23,2,0,1,7,15,1,-,-,7.2,18,2,21,24,-,-,-,52,89,-,-,-,4,9,-,-,-,0,5,-,-,-,5,17,-,-,-,38,41,10,34,2,9,22,10,46,2,0,1,3,29,0,4,8,10,53,2,4,7,7,50,2,1,7,10,54,1,Salman Butt,Younis Khan,Khalid Latif,Mohammad Yousuf,Umar Akmal,Shahid Afridi,Kamran Akmal,Abdul Razzaq,Umar Gul,Mohammad Amir,Saeed Ajmal,BB McCullum,AJ Redmond,MJ Guptill,LRPL Taylor,SB Styris,DL Vettori,JDP Oram,NL McCullum,SE Bond,IG Butler,TG Southee
564,426721,915,New Zealand,Pakistan,male,Pakistan v New Zealand ODI Series,bat,64,,131,122,-,-,-,6,8,-,-,-,62,67,-,-,-,0,2,-,-,-,9,13,4,22,3,30,33,10,37,3,0,2,-,-,-,33,33,6,26,0,4,7,10,53,2,10,6,9.2,43,1,-,-,8,44,1,59,80,-,-,-,45,51,-,-,-,19,36,-,-,-,0,1,10,48,2,4,8,-,-,-,18,18,-,-,-,26,26,-,-,-,35,30,10,60,3,4,12,10,59,2,12,15,10,60,1,3,3,10,58,0,BB McCullum,AJ Redmond,MJ Guptill,LRPL Taylor,SB Styris,DL Vettori,NT Broom,JDP Oram,KD Mills,SE Bond,TG Southee,Salman Butt,Khalid Latif,Younis Khan,Shahid Afridi,Kamran Akmal,Mohammad Yousuf,Shoaib Malik,Abdul Razzaq,Umar Gul,Mohammad Amir,Saeed Ajmal
565,426722,916,New Zealand,Pakistan,male,Pakistan v New Zealand ODI Series,bat,7,,76,76,-,-,-,21,29,-,-,-,8,21,-,-,-,44,69,-,-,-,14,19,-,-,-,15,18,10,42,2,0,5,-,-,-,2,8,9.1,18,3,4,13,10,61,1,11,11,10,44,1,4,7,10,26,3,25,32,-,-,-,19,17,-,-,-,3,16,-,-,-,12,23,-,-,-,11,21,7,31,1,5,10,10,30,2,4,4,-,-,-,0,8,3,19,0,6,37,8,45,1,73,79,8.3,41,2,33,44,10,33,4,BB McCullum,AJ Redmond,MJ Guptill,LRPL Taylor,SB Styris,DL Vettori,NT Broom,JDP Oram,KD Mills,SE Bond,TG Southee,Salman Butt,Khalid Latif,Younis Khan,Umar Akmal,Shoaib Malik,Shahid Afridi,Kamran Akmal,Abdul Razzaq,Umar Gul,Mohammad Amir,Saeed Ajmal
566,430508,917,South Africa,Zimbabwe,male,Zimbabwe in South Africa ODI Series,field,45,,80,94,-,-,-,35,39,-,-,-,51,51,-,-,-,18,33,-,-,-,39,36,-,-,-,50,39,4,26,0,6,5,10,49,3,-,-,10,49,2,-,-,8,40,1,-,-,8,32,0,-,-,10,40,0,8,18,-,-,-,21,30,9,59,1,11,38,-,-,-,2,6,-,-,-,103,111,-,-,-,4,4,-,-,-,86,86,1,8,0,1,4,10,44,1,-,-,10,67,0,-,-,10,42,3,-,-,10,59,0,HM Amla,GC Smith,AB de Villiers,MV Boucher,AN Petersen,JA Morkel,R McLaren,DW Steyn,LL Tsotsobe,CK Langeveldt,J Botha,MA Vermeulen,CJ Chibhabha,H Masakadza,BRM Taylor,T Taibu,E Chigumbura,S Matsikenyeri,AG Cremer,CB Mpofu,RW Price,P Utseya
567,430509,918,South Africa,Zimbabwe,male,Zimbabwe in South Africa ODI Series,field,212,,53,44,-,-,-,81,104,-,-,-,5,11,-,-,-,111,86,-,-,-,13,18,-,-,-,14,14,6,20,3,31,19,-,-,-,-,-,8,35,3,-,-,7,22,1,-,-,5,10,0,-,-,8.3,27,3,0,7,-,-,-,0,9,-,-,-,52,71,-,-,-,13,19,-,-,-,4,2,4,25,0,10,26,-,-,-,1,13,10,53,2,11,14,6,37,0,9,16,10,55,3,13,24,10,70,0,1,3,10,68,0,GC Smith,JH Kallis,AB de Villiers,JP Duminy,AN Petersen,JA Morkel,MV Boucher,CK Langeveldt,LL Tsotsobe,R McLaren,RE van der Merwe,H Masakadza,BRM Taylor,T Taibu,S Matsikenyeri,E Chigumbura,CK Coventry,P Utseya,AG Cremer,RW Price,KM Jarvis,CB Mpofu
568,430886,919,India,Sri Lanka,male,Sri Lanka in India ODI Series,field,3,,146,98,-,-,-,69,62,-,-,-,72,49,-,-,-,16,20,3,36,1,11,8,-,-,-,11,13,10,58,2,27,18,-,-,-,30,17,8,67,1,5,7,9,66,1,-,-,10,77,1,-,-,10,86,2,67,60,-,-,-,160,123,2,26,0,90,41,-,-,-,5,4,7,70,0,3,7,-,-,-,24,23,5,47,0,38,31,7,58,1,0,1,-,-,-,2,2,10,64,2,1,1,10,62,2,-,-,9,60,2,V Sehwag,SR Tendulkar,MS Dhoni,SK Raina,G Gambhir,Harbhajan Singh,V Kohli,RA Jadeja,P Kumar,A Nehra,Z Khan,WU Tharanga,TM Dilshan,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,SHT Kandamby,AD Mathews,TT Samaraweera,KMDN Kulasekara,UWMBCA Welegedara,CRD Fernando
569,430887,920,India,Sri Lanka,male,Sri Lanka in India ODI Series,bat,,3,4,4,-,-,-,2,6,-,-,-,43,52,-,-,-,54,65,-,-,-,107,108,-,-,-,68,54,2,11,0,12,6,9.1,42,0,0,1,10,58,1,-,-,8,46,1,-,-,10,62,4,-,-,10,74,1,37,42,-,-,-,123,110,3,16,0,21,22,-,-,-,39,47,-,-,-,27,31,-,-,-,37,24,10,58,1,2,2,-,-,-,5,8,10,51,3,2,3,10,56,1,-,-,9,52,2,-,-,8,57,0,V Sehwag,G Gambhir,SR Tendulkar,V Kohli,MS Dhoni,SK Raina,RA Jadeja,Harbhajan Singh,P Kumar,Z Khan,A Nehra,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,SHT Kandamby,AD Mathews,CK Kapugedera,S Randiv,BAW Mendis,UWMBCA Welegedara,RAS Lakmal
570,430889,922,India,Sri Lanka,male,Sri Lanka in India ODI Series,bat,,7,118,127,-,-,-,9,17,3,17,0,15,15,7,42,0,60,72,-,-,-,33,30,-,-,-,31,14,9,62,0,23,15,-,-,-,13,7,-,-,-,-,-,10,47,2,-,-,9.1,70,0,-,-,10,56,1,10,10,3,15,0,8,7,-,-,-,150,134,-,-,-,107,114,-,-,-,19,22,-,-,-,-,-,10,49,2,-,-,9,65,3,-,-,7,66,0,-,-,10,48,1,-,-,9,51,0,-,-,2,8,0,WU Tharanga,TM Dilshan,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,NLTC Perera,SHT Kandamby,TT Samaraweera,RAS Lakmal,SL Malinga,S Randiv,V Sehwag,SR Tendulkar,G Gambhir,V Kohli,KD Karthik,Z Khan,A Nehra,I Sharma,Harbhajan Singh,RA Jadeja,SK Raina
572,433561,927,Australia,Zimbabwe,male,ICC Cricket World Cup,bat,91,,79,91,3,7,0,29,66,-,-,-,28,36,-,-,-,58,54,-,-,-,22,35,-,-,-,14,8,4,12,1,11,4,5,24,0,7,3,9.2,19,4,-,-,9,31,2,-,-,8,32,1,-,-,8,28,2,16,24,3,23,0,14,24,-,-,-,7,17,-,-,-,0,6,-,-,-,14,22,2,17,0,28,40,6,29,1,6,17,-,-,-,24,44,10,41,1,37,50,10,40,1,5,18,10,42,1,2,10,9,56,2,SR Watson,BJ Haddin,RT Ponting,MJ Clarke,CL White,DJ Hussey,SPD Smith,MG Johnson,SW Tait,B Lee,JJ Krejza,BRM Taylor,CK Coventry,T Taibu,CR Ervine,E Chigumbura,SC Williams,RW Chakabva,P Utseya,AG Cremer,RW Price,CB Mpofu
573,433566,931,Bangladesh,Ireland,male,ICC Cricket World Cup,bat,27,,44,43,-,-,-,12,11,-,-,-,3,7,-,-,-,36,66,-,-,-,16,20,8,27,2,38,69,-,-,-,1,6,9,41,2,29,38,9,36,1,2,17,8,19,4,11,16,8,30,1,2,2,3,12,0,20,30,-,-,-,9,10,4,13,0,16,34,-,-,-,38,52,-,-,-,10,27,-,-,-,37,40,2,8,0,22,35,9,31,3,0,7,7,24,2,6,6,8.2,39,2,4,12,10,23,2,3,13,9,56,1,Tamim Iqbal,Imrul Kayes,Junaid Siddique,Mushfiqur Rahim,Shakib Al Hasan,Raqibul Hasan,Mohammad Ashraful,Naeem Islam,Shafiul Islam,Abdur Razzak,Rubel Hossain,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,AR White,KJ O'Brien,AC Botha,JF Mooney,DT Johnston,GH Dockrell,WB Rankin
574,433568,932,India,England,male,ICC Cricket World Cup,bat,,,35,26,-,-,-,120,114,-,-,-,51,60,-,-,-,58,49,7,46,0,31,25,-,-,-,14,8,3,21,0,8,5,-,-,-,4,5,10,63,3,0,1,10,58,1,2,3,10,70,2,-,-,10,69,2,158,143,-,-,-,31,22,-,-,-,16,19,-,-,-,69,71,-,-,-,4,8,-,-,-,1,4,3,20,0,13,10,10,62,1,14,8,10,48,5,15,9,9,57,1,6,1,8,51,0,-,-,10,85,3,V Sehwag,SR Tendulkar,G Gambhir,Yuvraj Singh,MS Dhoni,YK Pathan,V Kohli,Z Khan,Harbhajan Singh,PP Chawla,MM Patel,AJ Strauss,KP Pietersen,IJL Trott,IR Bell,MJ Prior,PD Collingwood,MH Yardy,TT Bresnan,GP Swann,A Shahzad,JM Anderson
577,433572,936,England,Ireland,male,ICC Cricket World Cup,bat,,3,34,37,-,-,-,59,50,-,-,-,92,92,-,-,-,81,85,-,-,-,16,10,5,26,0,6,4,-,-,-,4,8,10,62,1,3,6,7,46,0,9,5,10,47,3,-,-,8.1,48,1,-,-,9,67,2,0,1,-,-,-,32,59,-,-,-,32,25,10,45,1,29,36,-,-,-,3,14,-,-,-,113,57,-,-,-,47,56,4,34,0,33,28,9,62,4,7,4,10,58,2,-,-,7,47,0,-,-,10,58,1,AJ Strauss,KP Pietersen,IJL Trott,IR Bell,PD Collingwood,MJ Prior,TT Bresnan,MH Yardy,GP Swann,JM Anderson,SCJ Broad,WTS Porterfield,EC Joyce,PR Stirling,NJ O'Brien,GC Wilson,KJ O'Brien,AR Cusack,JF Mooney,DT Johnston,WB Rankin,GH Dockrell
580,433578,942,India,Ireland,male,ICC Cricket World Cup,field,,5,75,103,-,-,-,0,1,10,43,0,4,5,-,-,-,46,75,-,-,-,5,10,5,23,1,9,13,1,3,0,24,30,3,18,0,5,17,2,18,0,17,19,5,15,2,3,10,10,49,2,1,1,10,32,0,5,3,-,-,-,38,56,-,-,-,10,14,-,-,-,34,52,-,-,-,50,73,10,29,5,34,50,-,-,-,30,24,7,32,0,-,-,9,29,3,-,-,4.5,24,1,-,-,9,28,1,-,-,8,47,0,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,AR White,KJ O'Brien,AR Cusack,JF Mooney,DT Johnston,GH Dockrell,WB Rankin,V Sehwag,SR Tendulkar,G Gambhir,V Kohli,Yuvraj Singh,MS Dhoni,YK Pathan,Z Khan,MM Patel,Harbhajan Singh,PP Chawla
581,433579,943,England,South Africa,male,ICC Cricket World Cup,bat,6,,0,3,-,-,-,2,3,8,30,0,52,93,-,-,-,5,6,-,-,-,60,97,-,-,-,10,19,-,-,-,3,16,9,46,1,1,4,8,27,1,16,20,10,29,2,0,3,6.4,15,4,2,6,6,12,2,42,51,-,-,-,22,40,-,-,-,15,20,4,9,0,25,44,-,-,-,17,38,5,16,0,13,36,-,-,-,0,4,4,19,0,3,16,8,21,3,20,31,9,36,1,1,3,7,15,2,1,1,8.5,35,4,AJ Strauss,KP Pietersen,IJL Trott,IR Bell,RS Bopara,MJ Prior,MH Yardy,TT Bresnan,GP Swann,SCJ Broad,JM Anderson,HM Amla,GC Smith,JH Kallis,AB de Villiers,F du Plessis,MN van Wyk,JP Duminy,RJ Peterson,DW Steyn,M Morkel,Imran Tahir
583,433583,946,Sri Lanka,Zimbabwe,male,ICC Cricket World Cup,field,139,,133,138,-,-,-,144,130,3,4,4,3,5,6,33,1,9,7,-,-,-,11,7,-,-,-,0,1,5,29,2,4,2,-,-,-,8,6,-,-,-,-,-,8,40,0,-,-,8,32,0,-,-,9,34,3,80,70,-,-,-,35,60,-,-,-,4,6,-,-,-,4,11,10,49,1,17,21,-,-,-,6,11,3,20,0,0,1,8,50,0,14,26,7,41,0,11,15,9,44,1,0,4,6,49,0,1,5,7,59,4,WU Tharanga,TM Dilshan,NLTC Perera,DPMD Jayawardene,KC Sangakkara,AD Mathews,LPC Silva,TT Samaraweera,SL Malinga,KMDN Kulasekara,M Muralitharan,BRM Taylor,RW Chakabva,T Taibu,P Utseya,CR Ervine,E Chigumbura,GA Lamb,AG Cremer,RW Price,T Panyangara,CB Mpofu
584,433584,947,Ireland,West Indies,male,ICC Cricket World Cup,field,44,,107,129,-,-,-,35,62,-,-,-,0,3,-,-,-,10,17,-,-,-,94,53,5,31,0,4,3,10,31,3,2,8,-,-,-,3,7,10,36,1,2,2,10,51,4,5,6,6,40,0,1,2,8,34,2,11,33,-,-,-,5,6,2,9,0,84,106,-,-,-,25,29,-,-,-,61,62,-,-,-,5,8,9,71,4,2,5,7,22,0,6,6,9,56,2,0,7,10,56,2,19,19,3,14,1,5,9,10,35,1,DS Smith,S Chanderpaul,DM Bravo,RR Sarwan,KA Pollard,DJG Sammy,DC Thomas,AD Russell,SJ Benn,NO Miller,KAJ Roach,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,GC Wilson,KJ O'Brien,AR Cusack,JF Mooney,AC Botha,GH Dockrell,WB Rankin
585,433585,948,Bangladesh,England,male,ICC Cricket World Cup,field,,2,18,31,-,-,-,15,20,-,-,-,67,99,-,-,-,5,23,-,-,-,63,71,-,-,-,16,22,3,16,0,12,8,10,40,2,14,13,7,24,1,2,2,10,34,2,1,3,10,33,3,2,5,9,47,0,38,25,-,-,-,60,98,-,-,-,12,12,-,-,-,0,2,-,-,-,32,58,10,49,2,6,20,-,-,-,0,5,8,29,2,21,40,5,30,1,1,5,10,27,2,24,20,8,41,1,-,-,8.4,39,2,AJ Strauss,MJ Prior,IJL Trott,IR Bell,EJG Morgan,RS Bopara,GP Swann,PD Collingwood,TT Bresnan,A Shahzad,JM Anderson,Tamim Iqbal,Imrul Kayes,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Naeem Islam,Mahmudullah,Abdur Razzak,Shafiul Islam,Rubel Hossain
586,433586,949,India,South Africa,male,ICC Cricket World Cup,bat,,3,73,66,-,-,-,111,99,-,-,-,69,74,-,-,-,0,2,4,20,0,12,21,-,-,-,12,9,8,47,0,1,3,-,-,-,3,9,9,52,3,0,3,10,43,2,0,3,8.4,65,0,0,1,10,65,2,61,72,-,-,-,16,28,-,-,-,69,87,8,42,1,52,39,-,-,-,23,17,3,29,0,25,23,3,21,1,5,4,-,-,-,23,14,9,37,0,18,7,9,50,2,-,-,9.4,44,5,-,-,7,58,1,V Sehwag,SR Tendulkar,G Gambhir,YK Pathan,MS Dhoni,Yuvraj Singh,V Kohli,Harbhajan Singh,Z Khan,A Nehra,MM Patel,HM Amla,GC Smith,JH Kallis,AB de Villiers,JP Duminy,F du Plessis,MN van Wyk,J Botha,RJ Peterson,DW Steyn,M Morkel
588,433591,953,Ireland,South Africa,male,ICC Cricket World Cup,field,131,,18,17,-,-,-,7,18,-,-,-,42,41,-,-,-,19,31,6,20,2,99,101,2,11,1,11,19,-,-,-,46,42,-,-,-,21,26,8,30,1,-,-,8,32,3,-,-,4,13,0,-,-,5.2,31,3,6,8,-,-,-,10,11,10,44,2,12,24,-,-,-,10,16,-,-,-,31,48,-,-,-,19,24,-,-,-,14,28,8,36,1,7,11,2,13,0,12,16,10,75,2,16,12,10,37,1,0,2,10,58,1,HM Amla,GC Smith,MN van Wyk,JH Kallis,JP Duminy,F du Plessis,CA Ingram,J Botha,RJ Peterson,DW Steyn,M Morkel,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,GC Wilson,KJ O'Brien,JF Mooney,AR Cusack,DT Johnston,GH Dockrell,WB Rankin
589,433593,955,England,West Indies,male,ICC Cricket World Cup,bat,18,,31,39,-,-,-,21,21,-,-,-,47,38,-,-,-,27,48,-,-,-,7,13,-,-,-,4,16,8.4,22,3,44,55,4,18,0,9,19,10,47,4,20,25,7,46,0,8,7,10,35,3,3,7,5,46,0,10,26,-,-,-,43,21,-,-,-,41,29,3,28,1,5,15,-,-,-,9,19,-,-,-,31,67,-,-,-,24,27,8,36,0,49,44,8,42,4,2,12,10,50,0,0,2,9.4,31,2,0,1,10,34,3,AJ Strauss,MJ Prior,IJL Trott,IR Bell,EJG Morgan,RS Bopara,LJ Wright,JC Tredwell,TT Bresnan,GP Swann,CT Tremlett,DS Smith,CH Gayle,DJG Sammy,DM Bravo,DC Thomas,RR Sarwan,KA Pollard,AD Russell,SJ Benn,KAJ Roach,D Bishoo
590,433594,956,New Zealand,Sri Lanka,male,ICC Cricket World Cup,bat,112,,3,6,-,-,-,3,15,6,24,1,111,126,-,-,-,66,88,-,-,-,41,35,3,19,1,5,8,-,-,-,3,5,-,-,-,1,5,7,17,1,6,4,5,35,1,7,3,8,24,4,0,2,6,23,2,13,23,-,-,-,14,16,-,-,-,19,23,4,16,0,33,55,-,-,-,5,7,1,4,0,6,10,8,44,1,20,29,3,11,0,4,7,10,48,2,20,25,10,55,2,8,7,10,54,4,0,4,5,14,0,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,TT Samaraweera,LPC Silva,KMDN Kulasekara,SL Malinga,M Muralitharan,BAW Mendis,MJ Guptill,BB McCullum,JD Ryder,LRPL Taylor,KS Williamson,SB Styris,JEC Franklin,NL McCullum,JDP Oram,TG Southee,HK Bennett
591,433596,957,Australia,Pakistan,male,ICC Cricket World Cup,bat,,4,9,15,6,26,0,42,80,-,-,-,19,31,-,-,-,34,47,-,-,-,8,17,-,-,-,12,22,-,-,-,25,32,-,-,-,0,3,9,39,1,7,19,10,44,1,5,8,8,28,4,0,1,8,34,0,23,27,-,-,-,5,8,10,26,2,46,80,-,-,-,31,42,-,-,-,0,1,-,-,-,44,58,-,-,-,2,4,9,33,1,20,24,4,8,2,-,-,7.4,25,3,-,-,10,33,1,-,-,6,36,1,SR Watson,BJ Haddin,RT Ponting,MJ Clarke,CL White,MEK Hussey,SPD Smith,MG Johnson,JJ Krejza,B Lee,SW Tait,Kamran Akmal,Mohammad Hafeez,Asad Shafiq,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Abdul Razzaq,Umar Gul,Abdur Rehman,Wahab Riaz
592,433597,958,Bangladesh,South Africa,male,ICC Cricket World Cup,bat,206,,51,59,-,-,-,45,67,-,-,-,69,76,-,-,-,17,22,-,-,-,52,51,-,-,-,5,5,-,-,-,12,6,7,23,1,22,9,7,12,5,0,1,4,4,0,4,2,5,13,3,-,-,5,18,1,5,14,-,-,-,4,14,-,-,-,2,7,-,-,-,5,12,-,-,-,3,20,-,-,-,30,49,10,46,2,5,17,10,45,1,8,20,7,41,0,0,2,5,43,0,0,2,10,46,1,8,9,8,56,4,HM Amla,GC Smith,JH Kallis,JP Duminy,F du Plessis,MN van Wyk,J Botha,RJ Peterson,WD Parnell,LL Tsotsobe,Imran Tahir,Tamim Iqbal,Imrul Kayes,Junaid Siddique,Shahriar Nafees,Mushfiqur Rahim,Shakib Al Hasan,Mahmudullah,Naeem Islam,Shafiul Islam,Abdur Razzak,Rubel Hossain
594,433599,960,India,West Indies,male,ICC Cricket World Cup,bat,80,,22,25,-,-,-,2,4,-,-,-,59,75,-,-,-,113,122,4,18,2,22,30,-,-,-,4,7,2,12,1,11,10,7,28,0,3,6,9,34,1,10,7,10,40,2,5,3,6,23,3,1,2,5,19,1,81,94,-,-,-,17,17,-,-,-,22,28,-,-,-,39,68,-,-,-,1,3,10,48,1,2,8,-,-,-,2,4,6,34,1,0,5,9.1,44,2,3,11,4,32,0,6,11,10,48,1,1,4,10,46,5,G Gambhir,SR Tendulkar,V Kohli,Yuvraj Singh,MS Dhoni,SK Raina,YK Pathan,Harbhajan Singh,R Ashwin,Z Khan,MM Patel,DS Smith,KA Edwards,DM Bravo,RR Sarwan,KA Pollard,DC Thomas,DJG Sammy,AD Russell,SJ Benn,D Bishoo,R Rampaul
